smiles,iupac_name,is_toxic
CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@H]2C[C@@](C)(OC)[C@@H](O)[C@H](C)O2)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@H]([NH+](C)C)[C@H]2O)[C@](C)(O)C[C@@H](C)C(=O)[C@H](C)[C@@H](O)[C@]1(C)O,"[(2S,3R,4S,6R)-2-[[(3R,4S,5S,6R,7R,9R,11R,12R,13S,14R)-14-ethyl-7,12,13-trihydroxy-4-[(2R,4R,5S,6S)-5-hydroxy-4-methoxy-4,6-dimethyloxan-2-yl]oxy-3,5,7,9,11,13-hexamethyl-2,10-dioxo-oxacyclotetradec-6-yl]oxy]-3-hydroxy-6-methyloxan-4-yl]-dimethylazanium",0
CC[C@H](C)[C@@H]1NC(=O)[C@H](Cc2ccc(O)cc2)NC(=O)[C@@H]([NH3+])CSSC[C@@H](C(=O)N2CCC[C@H]2C(=O)N[C@@H](CC(C)C)C(=O)NCC(N)=O)NC(=O)[C@H](CC(N)=O)NC(=O)[C@H](CCC(N)=O)NC1=O,"[(4R,7S,10S,13S,16S,19R)-7-(2-amino-2-oxoethyl)-4-[(2S)-2-[[(2S)-1-[(2-amino-2-oxoethyl)amino]-4-methyl-1-oxopentan-2-yl]carbamoyl]pyrrolidine-1-carbonyl]-10-(3-amino-3-oxopropyl)-13-[(2S)-butan-2-yl]-16-[(4-hydroxyphenyl)methyl]-6,9,12,15,18-pentaoxo-1,2-dithia-5,8,11,14,17-pentazacycloicos-19-yl]azanium",0
CC[NH+](CC)C(C)C(=O)c1ccccc1,diethyl-(1-oxo-1-phenylpropan-2-yl)azanium,0
CC[NH+](CC)C(C)CN1c2ccccc2Sc2ccccc21,diethyl(1-phenothiazin-10-ylpropan-2-yl)azanium,0
CC[NH+](CC)CC(=O)Nc1c(C)cccc1C,"[2-(2,6-dimethylanilino)-2-oxoethyl]-diethylazanium",0
CC[NH+](CC)Cc1cc(Nc2ccnc3cc(Cl)ccc23)ccc1O,[5-[(7-chloroquinolin-4-yl)amino]-2-hydroxyphenyl]methyl-diethylazanium,0
CC[NH+](CC)CCCC(C)Nc1cc[nH+]c2cc(Cl)ccc12,4-[(7-chloroquinolin-1-ium-4-yl)amino]pentyl-diethylazanium,0
CC[NH+](CC)CCN1C(=O)CN=C(c2ccccc2F)c2cc(Cl)ccc21,"2-[7-chloro-5-(2-fluorophenyl)-2-oxo-3H-1,4-benzodiazepin-1-yl]ethyl-diethylazanium",0
CC[NH+](CC)CCNC(=O)c1c(C)[nH]c(/C=C2\C(=O)Nc3ccc(F)cc32)c1C,"diethyl-[2-[[5-[(Z)-(5-fluoro-2-oxo-1H-indol-3-ylidene)methyl]-2,4-dimethyl-1H-pyrrole-3-carbonyl]amino]ethyl]azanium",0
CC[NH+](CC)CCNC(=O)c1ccc(N)cc1,2-[(4-aminobenzoyl)amino]ethyl-diethylazanium,0
CC[NH+](CC)CCOC(=O)C1(C2CCCCC2)CCCCC1,2-(1-cyclohexylcyclohexanecarbonyl)oxyethyl-diethylazanium,0
CC[NH+](CC)CCOC(=O)c1ccc(N)cc1,2-(4-aminobenzoyl)oxyethyl-diethylazanium,0
CC[NH+](CC)CCOC(=O)c1ccc(N)cc1Cl,2-(4-amino-2-chlorobenzoyl)oxyethyl-diethylazanium,0
CC[NH+](CC)CCOc1ccc(/C(=C(\Cl)c2ccccc2)c2ccccc2)cc1,"2-[4-[(Z)-2-chloro-1,2-diphenylethenyl]phenoxy]ethyl-diethylazanium",0
CC[NH+](CCO)CCCC(C)Nc1cc[nH+]c2cc(Cl)ccc12,4-[(7-chloroquinolin-1-ium-4-yl)amino]pentyl-ethyl-(2-hydroxyethyl)azanium,0
CC[NH2+][C@H]1C[C@H](C)S(=O)(=O)c2sc(S(N)(=O)=O)cc21,"ethyl-[(4S,6S)-6-methyl-7,7-dioxo-2-sulfamoyl-5,6-dihydro-4H-thieno[2,3-b]thiopyran-4-yl]azanium",0
CC[NH2+][C@H]1CN(CCCOC)S(=O)(=O)c2sc(S(N)(=O)=O)cc21,"ethyl-[(4R)-2-(3-methoxypropyl)-1,1-dioxo-6-sulfamoyl-3,4-dihydrothieno[3,2-e]thiazin-4-yl]azanium",0
CC1=C(CC(=O)[O-])c2cc(F)ccc2/C1=C\c1ccc(S(C)=O)cc1,2-[(3Z)-6-fluoro-2-methyl-3-[(4-methylsulfinylphenyl)methylidene]inden-1-yl]acetate,0
C#CC(O)(/C=C/Cl)CC,(E)-1-chloro-3-ethylpent-1-en-4-yn-3-ol,0
CCC([NH2+]C(C)C)C(O)c1ccc(O)c(O)c1,"[1-(3,4-dihydroxyphenyl)-1-hydroxybutan-2-yl]-propan-2-ylazanium",0
C=C(CC)C(=O)c1ccc(OCC(=O)[O-])c(Cl)c1Cl,"2-[2,3-dichloro-4-(2-methylidenebutanoyl)phenoxy]acetate",0
CCC(C)CCCCC(=O)NC(CC[NH3+])C(=O)NC(C(=O)NC(CC[NH3+])C(=O)NC1CCNC(=O)C(C(C)O)NC(=O)C(CC[NH3+])NC(=O)C(CC[NH3+])NC(=O)C(CC(C)C)NC(=O)C(Cc2ccccc2)NC(=O)C(CC[NH3+])NC1=O)C(C)O,"2-[21-[[4-azaniumyl-2-[[2-[[4-azaniumyl-2-(6-methyloctanoylamino)butanoyl]amino]-3-hydroxybutanoyl]amino]butanoyl]amino]-6,18-bis(2-azaniumylethyl)-15-benzyl-3-(1-hydroxyethyl)-12-(2-methylpropyl)-2,5,8,11,14,17,20-heptaoxo-1,4,7,10,13,16,19-heptazacyclotricos-9-yl]ethylazanium",0
CCC(c1ccccc1)c1c([O-])c2ccccc2oc1=O,2-oxo-3-(1-phenylpropyl)chromen-4-olate,0
CCOC(=O)C1=C[C@@H](OC(CC)CC)[C@H](NC(C)=O)[C@@H]([NH3+])C1,"[(1S,5R,6R)-6-acetamido-3-ethoxycarbonyl-5-pentan-3-yloxycyclohex-3-en-1-yl]azanium",0
CCC(Cc1c(I)cc(I)c(N)c1I)C(=O)[O-],"2-[(3-amino-2,4,6-triiodophenyl)methyl]butanoate",0
C=CC([NH3+])CCC(=O)[O-],4-azaniumylhex-5-enoate,0
CCC(=O)[C@@]1(C)[C@H](C)CC2C3CCC4=CC(=O)C=C[C@]4(C)C3[C@@H](O)C[C@@]21C,"(10R,11S,13S,16R,17S)-11-hydroxy-10,13,16,17-tetramethyl-17-propanoyl-7,8,9,11,12,14,15,16-octahydro-6H-cyclopenta[a]phenanthren-3-one",0
CCC(=O)c1ccc2c(c1)N(CC(C)[NH+](C)C)c1ccccc1S2,dimethyl-[1-(2-propanoylphenothiazin-10-yl)propan-2-yl]azanium,0
CCC(=O)N(c1ccccc1)C1(C(=O)OC)CC[NH+](CCC(=O)OC)CC1,methyl 1-(3-methoxy-3-oxopropyl)-4-(N-propanoylanilino)piperidin-1-ium-4-carboxylate,0
CCC(=O)N(c1ccccc1)C1(COC)CC[NH+](CCc2cccs2)CC1,N-[4-(methoxymethyl)-1-(2-thiophen-2-ylethyl)piperidin-1-ium-4-yl]-N-phenylpropanamide,0
CCC(=O)N(c1ccccc1)C1(COC)CC[NH+](CCn2nnn(CC)c2=O)CC1,N-[1-[2-(4-ethyl-5-oxotetrazol-1-yl)ethyl]-4-(methoxymethyl)piperidin-1-ium-4-yl]-N-phenylpropanamide,0
CCC(=O)O[C@@](Cc1ccccc1)(c1ccccc1)[C@@H](C)C[NH+](C)C,"dimethyl-[(2S,3R)-2-methyl-3,4-diphenyl-3-propanoyloxybutyl]azanium",0
CCC(=O)O[C@]1(C(=O)SCF)[C@H](C)C[C@H]2[C@@H]3C[C@H](F)C4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]21C,"[(6S,8S,9R,10S,11S,13S,14S,16R,17R)-6,9-difluoro-17-(fluoromethylsulfanylcarbonyl)-11-hydroxy-10,13,16-trimethyl-3-oxo-6,7,8,11,12,14,15,16-octahydrocyclopenta[a]phenanthren-17-yl] propanoate",0
CCC(=O)O[C@]1(C(=O)CCl)[C@@H](C)CC2C3C[C@H](F)C4=CC(=O)C=CC4(C)[C@@]3(F)C(O)CC21C,"[(6S,9R,16S,17R)-17-(2-chloroacetyl)-6,9-difluoro-11-hydroxy-10,13,16-trimethyl-3-oxo-6,7,8,11,12,14,15,16-octahydrocyclopenta[a]phenanthren-17-yl] propanoate",0
CCC(=O)O[C@](Cc1ccccc1)(c1ccccc1)[C@H](C)C[NH+](C)C,"dimethyl-[(2R,3S)-2-methyl-3,4-diphenyl-3-propanoyloxybutyl]azanium",0
CCC(=O)O[C@H]1CC[C@H]2[C@@H]3CC[C@H]4CC(=O)[C@H](C)C[C@]4(C)[C@H]3CC[C@]12C,"[(2R,5S,8R,9S,10S,13S,14S,17S)-2,10,13-trimethyl-3-oxo-1,2,4,5,6,7,8,9,11,12,14,15,16,17-tetradecahydrocyclopenta[a]phenanthren-17-yl] propanoate",0
CCC(=O)OCCNC(=O)C[n+]1ccccc1,2-[(2-pyridin-1-ium-1-ylacetyl)amino]ethyl propanoate,0
CCC1(c2ccccc2)NC(=O)N(C)C1=O,"5-ethyl-3-methyl-5-phenylimidazolidine-2,4-dione",0
CCC1(c2ccccc2)SCC(=O)NC1=O,"2-ethyl-2-phenylthiomorpholine-3,5-dione",0
CCc1c(C)[nH]c2c1C(=O)C(C[NH+]1CCOCC1)CC2,"3-ethyl-2-methyl-5-(morpholin-4-ium-4-ylmethyl)-1,5,6,7-tetrahydroindol-4-one",0
C=CC1=C(C(=O)[O-])N2C(=O)[C@@H](NC(=O)/C(=N\O)c3csc(N)n3)[C@H]2SC1,"(6R,7R)-7-[[(2Z)-2-(2-amino-1,3-thiazol-4-yl)-2-hydroxyiminoacetyl]amino]-3-ethenyl-8-oxo-5-thia-1-azabicyclo[4.2.0]oct-2-ene-2-carboxylate",0
C=CC1=C(C(=O)[O-])N2C(=O)[C@@H](NC(=O)/C(=N\OCC(=O)[O-])c3csc(N)n3)[C@H]2SC1,"(6R,7R)-7-[[(2Z)-2-(2-amino-1,3-thiazol-4-yl)-2-(carboxylatomethoxyimino)acetyl]amino]-3-ethenyl-8-oxo-5-thia-1-azabicyclo[4.2.0]oct-2-ene-2-carboxylate",0
CCc1c2c(nc3ccc(OC(=O)N4CCC([NH+]5CCCCC5)CC4)cc13)-c1cc3c(c(=O)n1C2)COC(=O)[C@]3(O)CC,"[(19S)-10,19-diethyl-19-hydroxy-14,18-dioxo-17-oxa-3,13-diazapentacyclo[11.8.0.02,11.04,9.015,20]henicosa-1(21),2,4(9),5,7,10,15(20)-heptaen-7-yl] 4-piperidin-1-ium-1-ylpiperidine-1-carboxylate",0
CCc1cc2c(cc1CC)CC([NH2+]C[C@H](O)c1ccc(O)c3[nH]c(=O)ccc13)C2,"(5,6-diethyl-2,3-dihydro-1H-inden-2-yl)-[(2R)-2-hydroxy-2-(8-hydroxy-2-oxo-1H-quinolin-5-yl)ethyl]azanium",0
CCc1cccc2c3c([nH]c12)C(CC)(CC(=O)[O-])OCC3,"2-(1,8-diethyl-4,9-dihydro-3H-pyrano[3,4-b]indol-1-yl)acetate",0
CCc1nn(CCC[NH+]2CCN(c3cccc(Cl)c3)CC2)c(=O)n1CCOc1ccccc1,"2-[3-[4-(3-chlorophenyl)piperazin-1-ium-1-yl]propyl]-5-ethyl-4-(2-phenoxyethyl)-1,2,4-triazol-3-one",0
CCC[C@H](NC(=O)[C@@H]1[C@H]2CCC[C@H]2CN1C(=O)[C@@H](NC(=O)[C@@H](NC(=O)c1cnccn1)C1CCCCC1)C(C)(C)C)C(=O)C(=O)NC1CC1,"(3S,3aS,6aR)-2-[(2S)-2-[[(2S)-2-cyclohexyl-2-(pyrazine-2-carbonylamino)acetyl]amino]-3,3-dimethylbutanoyl]-N-[(3S)-1-(cyclopropylamino)-1,2-dioxohexan-3-yl]-3,3a,4,5,6,6a-hexahydro-1H-cyclopenta[c]pyrrole-3-carboxamide",0
CCC[C@H]([NH2+][C@@H](C)C(=O)N1[C@H](C(=O)[O-])C[C@@H]2CCCC[C@@H]21)C(=O)OCC,"(2S,3aS,7aS)-1-[(2S)-2-[[(2S)-1-ethoxy-1-oxopentan-2-yl]azaniumyl]propanoyl]-2,3,3a,4,5,6,7,7a-octahydroindole-2-carboxylate",0
CCC[C@@H]1C[C@@H](C(=O)N[C@@H]([C@H]2O[C@H](SC)[C@H](O)[C@@H](O)[C@H]2O)[C@@H](C)O)[NH+](C)C1,"(2S,4R)-N-[(1R,2R)-2-hydroxy-1-[(2R,3R,4S,5R,6R)-3,4,5-trihydroxy-6-methylsulfanyloxan-2-yl]propyl]-1-methyl-4-propylpyrrolidin-1-ium-2-carboxamide",0
CCC[C@@H]1C[C@@H](C(=O)NC(C(C)Cl)[C@H]2O[C@H](SC)[C@H](O)[C@@H](O)[C@H]2O)[NH+](C)C1,"(2S,4R)-N-[2-chloro-1-[(2R,3R,4S,5R,6R)-3,4,5-trihydroxy-6-methylsulfanyloxan-2-yl]propyl]-1-methyl-4-propylpyrrolidin-1-ium-2-carboxamide",0
CCC[NH+](CC)C(CC)C(=O)Nc1c(C)cccc1C,"[1-(2,6-dimethylanilino)-1-oxobutan-2-yl]-ethyl-propylazanium",0
CCC[NH+](CCC)CCc1cccc2c1CC(=O)N2,"2-(2-oxo-1,3-dihydroindol-4-yl)ethyl-dipropylazanium",0
CCC[NH+](CCc1cccs1)[C@H]1CCc2c(O)cccc2C1,"[(2S)-5-hydroxy-1,2,3,4-tetrahydronaphthalen-2-yl]-propyl-(2-thiophen-2-ylethyl)azanium",0
CCC[NH+]1C[C@H](CSC)C[C@@H]2c3cccc4[nH]cc(c34)C[C@H]21,"(6aR,9R,10aR)-9-(methylsulfanylmethyl)-7-propyl-4,6,6a,7,8,9,10,10a-octahydroindolo[4,3-fg]quinolin-7-ium",0
C=CC[NH+]1CC[C@]23c4c5ccc(O)c4O[C@H]2C(=O)CC[C@@]3(O)[C@H]1C5,"(4R,4aS,7aR,12bS)-4a,9-dihydroxy-3-prop-2-enyl-1,2,3,4,5,6,7a,13-octahydro-4,12-methanobenzofuro[3,2-e]isoquinolin-3-ium-7-one",0
CCC[NH+]1CCCC[C@H]1C(=O)Nc1c(C)cccc1C,"(2S)-N-(2,6-dimethylphenyl)-1-propylpiperidin-1-ium-2-carboxamide",0
CCC[NH2+][C@H]1CCc2nc(N)sc2C1,"[(6S)-2-amino-4,5,6,7-tetrahydro-1,3-benzothiazol-6-yl]-propylazanium",0
CCC[NH2+]C(C)C(=O)Nc1c(C)csc1C(=O)OC,[1-[(2-methoxycarbonyl-4-methylthiophen-3-yl)amino]-1-oxopropan-2-yl]-propylazanium,0
CCC[NH2+]C(C)C(=O)Nc1ccccc1C,[1-(2-methylanilino)-1-oxopropan-2-yl]-propylazanium,0
CCCc1nn(C)c2c(=O)[nH]c(-c3cc(S(=O)(=O)N4CC[NH+](C)CC4)ccc3OCC)nc12,"5-[2-ethoxy-5-(4-methylpiperazin-4-ium-1-yl)sulfonylphenyl]-1-methyl-3-propyl-6H-pyrazolo[4,5-d]pyrimidin-7-one",0
CCCc1c2oc(C(=O)[O-])cc(=O)c2cc2c(=O)cc(C(=O)[O-])n(CC)c12,"9-ethyl-4,6-dioxo-10-propylpyrano[3,2-g]quinoline-2,8-dicarboxylate",0
CCCc1nc(C(C)(C)O)c(C(=O)OCc2oc(=O)oc2C)n1Cc1ccc(-c2ccccc2-c2nn[n-]n2)cc1,"(5-methyl-2-oxo-1,3-dioxol-4-yl)methyl 5-(2-hydroxypropan-2-yl)-2-propyl-3-[[4-[2-(1,2,3-triaza-4-azanidacyclopenta-2,5-dien-5-yl)phenyl]phenyl]methyl]imidazole-4-carboxylate",0
CCCc1nc2c(C)cc(-c3nc4ccccc4n3C)cc2n1Cc1ccc(-c2ccccc2C(=O)[O-])cc1,2-[4-[[4-methyl-6-(1-methylbenzimidazol-2-yl)-2-propylbenzimidazol-1-yl]methyl]phenyl]benzoate,0
CCCC[NH+](CCCC)CCC(O)c1cc2c(Cl)cc(Cl)cc2c2cc(C(F)(F)F)ccc12,"dibutyl-[3-[1,3-dichloro-6-(trifluoromethyl)phenanthren-9-yl]-3-hydroxypropyl]azanium",0
CCCC[NH+]1C[C@H](O)[C@@H](O)[C@H](O)[C@H]1CO,"(2R,3R,4R,5S)-1-butyl-2-(hydroxymethyl)piperidin-1-ium-3,4,5-triol",0
CCCC[NH+]1CCCC[C@H]1C(=O)Nc1c(C)cccc1C,"(2S)-1-butyl-N-(2,6-dimethylphenyl)piperidin-1-ium-2-carboxamide",0
CCCC[NH+]1CCCCC1C(=O)Nc1c(C)cccc1C,"1-butyl-N-(2,6-dimethylphenyl)piperidin-1-ium-2-carboxamide",0
CCCCC(=O)N(Cc1ccc(-c2ccccc2-c2nnn[n-]2)cc1)[C@H](C(=O)[O-])C(C)C,"(2S)-3-methyl-2-[pentanoyl-[[4-[2-(1,2,3-triaza-4-azanidacyclopenta-2,5-dien-5-yl)phenyl]phenyl]methyl]amino]butanoate",0
CCCCc1[nH+]cc(/C=C(\Cc2cccs2)C(=O)[O-])n1Cc1ccc(C(=O)[O-])cc1,4-[[2-butyl-5-[(E)-2-carboxy-3-thiophen-2-ylprop-1-enyl]imidazol-1-yl]methyl]benzoate,0
CCCCc1oc2ccc(NS(C)(=O)=O)cc2c1C(=O)c1ccc(OCCC[NH+](CCCC)CCCC)cc1,dibutyl-[3-[4-[2-butyl-5-(methanesulfonamido)-1-benzofuran-3-carbonyl]phenoxy]propyl]azanium,0
CCCCC[C@H](O)/C=C/[C@@H]1[C@@H](C/C=C\CCCC(=O)[O-])[C@@H](O)C[C@H]1O,"(Z)-7-[(1R,2R,3R,5S)-3,5-dihydroxy-2-[(E,3S)-3-hydroxyoct-1-enyl]cyclopentyl]hept-5-enoate",0
CCCCC[C@H](O)/C=C/[C@H]1[C@H](O)CC(=O)[C@@H]1C/C=C\CCCC(=O)[O-],"(Z)-7-[(1R,2R,3R)-3-hydroxy-2-[(E,3S)-3-hydroxyoct-1-enyl]-5-oxocyclopentyl]hept-5-enoate",0
CCCCC[C@H](O)/C=C/[C@H]1[C@H](O)CC(=O)[C@@H]1CCCCCCC(=O)[O-],"7-[(1R,2R,3R)-3-hydroxy-2-[(E,3S)-3-hydroxyoct-1-enyl]-5-oxocyclopentyl]heptanoate",0
CCCCC[C@@H](O)CC[C@H]1[C@@H]2Cc3cccc(OCC(=O)[O-])c3C[C@@H]2C[C@@H]1O,"2-[[(1S,2S,3aR,9aR)-2-hydroxy-1-[(3R)-3-hydroxyoctyl]-2,3,3a,4,9,9a-hexahydro-1H-cyclopenta[g]naphthalen-5-yl]oxy]acetate",0
CCCCC[NH+](C)CCC(O)(P(=O)([O-])[O-])P(=O)([O-])[O-],"(3-hydroxy-3,3-diphosphonatopropyl)-methyl-pentylazanium",0
CCCCCCC(C)(C)c1cc(O)c2c(c1)OC(C)(C)[C@@H]1CCC(=O)C[C@@H]21,"(6aR,10aR)-1-hydroxy-6,6-dimethyl-3-(2-methyloctan-2-yl)-7,8,10,10a-tetrahydro-6aH-benzo[c]chromen-9-one",0
CCCCCCC(=O)O[C@H]1CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3CC[C@]12C,"[(8R,9S,10R,13S,14S,17S)-10,13-dimethyl-3-oxo-1,2,6,7,8,9,11,12,14,15,16,17-dodecahydrocyclopenta[a]phenanthren-17-yl] heptanoate",0
CCCCCCCC/C=C\CCCCCCCC(=O)[O-],(Z)-octadec-9-enoate,0
CCCCCCCCc1ccc(CCC([NH3+])(CO)CO)cc1,[1-hydroxy-2-(hydroxymethyl)-4-(4-octylphenyl)butan-2-yl]azanium,0
CCCCCCCCC[NH+]1C[C@H](O)[C@@H](O)[C@H](O)[C@H]1CO,"(2R,3R,4R,5S)-2-(hydroxymethyl)-1-nonylpiperidin-1-ium-3,4,5-triol",0
CCCCCCCCCc1ccc(OCCOCCOCCOCCOCCOCCOCCOCCOCCO)cc1,2-[2-[2-[2-[2-[2-[2-[2-[2-(4-nonylphenoxy)ethoxy]ethoxy]ethoxy]ethoxy]ethoxy]ethoxy]ethoxy]ethoxy]ethanol,0
CCCCCCCCCCCC(=O)OCCNC(=O)C[n+]1ccccc1,2-[(2-pyridin-1-ium-1-ylacetyl)amino]ethyl dodecanoate,0
CCCCCCCCCCCCCC(=O)OC[C@H](COP(=O)([O-])OCC[N+](C)(C)C)OC(=O)CCCCCCCCCCCCC,"[(2R)-2,3-di(tetradecanoyloxy)propyl] 2-(trimethylazaniumyl)ethyl phosphate",0
CCCCCCCCCCCCCCCC(=O)OCC(COP(=O)([O-])OCC[N+](C)(C)C)OC(=O)CCCCCCCCCCCCCCC,"2,3-di(hexadecanoyloxy)propyl 2-(trimethylazaniumyl)ethyl phosphate",0
CCCCCCOC(=O)CCC(=O)C[NH3+],"(5-hexoxy-2,5-dioxopentyl)azanium",0
CCCCNC(=O)[N-]S(=O)(=O)c1ccc(C)cc1,N'-butyl-N-(4-methylphenyl)sulfonylcarbamimidate,0
CCCCNc1cc(C(=O)[O-])cc(S(N)(=O)=O)c1Oc1ccccc1,3-(butylamino)-4-phenoxy-5-sulfamoylbenzoate,0
CCCCNc1ccc(C(=O)OCC[NH+](C)C)cc1,2-[4-(butylamino)benzoyl]oxyethyl-dimethylazanium,0
CCCCOc1cc(C(=O)NCC[NH+](CC)CC)c2ccccc2n1,2-[(2-butoxyquinoline-4-carbonyl)amino]ethyl-diethylazanium,0
CCCCOc1cc(C(=O)OCC[NH+](CC)CC)ccc1N,2-(4-amino-3-butoxybenzoyl)oxyethyl-diethylazanium,0
CCCCOc1ccc(C(=O)CC[NH+]2CCCCC2)cc1,1-(4-butoxyphenyl)-3-piperidin-1-ium-1-ylpropan-1-one,0
CCCCOc1ccc(OCCC[NH+]2CCOCC2)cc1,4-[3-(4-butoxyphenoxy)propyl]morpholin-4-ium,0
CCCCS(=O)(=O)N[C@@H](Cc1ccc(OCCCCC2CC[NH2+]CC2)cc1)C(=O)[O-],(2S)-2-(butylsulfonylamino)-3-[4-(4-piperidin-1-ium-4-ylbutoxy)phenyl]propanoate,0
CCCN(CCC)S(=O)(=O)c1ccc(C(=O)[O-])cc1,4-(dipropylsulfamoyl)benzoate,0
CCCNC(=O)[N-]S(=O)(=O)c1ccc(Cl)cc1,N-(4-chlorophenyl)sulfonyl-N'-propylcarbamimidate,0
CCCOC(=O)Cn1cc(I)c(=O)c(I)c1,"propyl 2-(3,5-diiodo-4-oxo-1-pyridinyl)acetate",0
CCCOc1ccc(C(=O)OCC[NH+](CC)CC)cc1N,2-(3-amino-4-propoxybenzoyl)oxyethyl-diethylazanium,0
CCCSc1nc(N[C@@H]2C[C@H]2c2ccc(F)c(F)c2)c2nnn([C@@H]3C[C@H](OCCO)[C@@H](O)[C@H]3O)c2n1,"(1S,2S,3R,5S)-3-[7-[[(1R,2S)-2-(3,4-difluorophenyl)cyclopropyl]amino]-5-propylsulfanyltriazolo[4,5-d]pyrimidin-3-yl]-5-(2-hydroxyethoxy)cyclopentane-1,2-diol",0
CCN(C)C(=O)Oc1cccc([C@H](C)[NH+](C)C)c1,[(1S)-1-[3-[ethyl(methyl)carbamoyl]oxyphenyl]ethyl]-dimethylazanium,0
C/C=C/C(=O)N(CC)c1ccccc1C,(E)-N-ethyl-N-(2-methylphenyl)but-2-enamide,0
CCN(CC)C(=O)/C(C#N)=C/c1cc(O)c([O-])c([N+](=O)[O-])c1,4-[(E)-2-cyano-3-(diethylamino)-3-oxoprop-1-enyl]-2-hydroxy-6-nitrophenolate,0
CCN(CC)C(=O)[C@]1(c2ccccc2)C[C@@H]1C[NH3+],"[(1S,2R)-2-(diethylcarbamoyl)-2-phenylcyclopropyl]methylazanium",0
CCN(CC)C(=O)N1CC[NH+](C)CC1,"N,N-diethyl-4-methylpiperazin-4-ium-1-carboxamide",0
CCN(CC)CCNC(=O)c1c(C)[nH]c(/C=C2\C(=O)Nc3ccc(F)cc32)c1C,"N-[2-(diethylamino)ethyl]-5-[(Z)-(5-fluoro-2-oxo-1H-indol-3-ylidene)methyl]-2,4-dimethyl-1H-pyrrole-3-carboxamide",1
CCN(CC)CCS(=O)(=O)[C@@H]1CCN2C(=O)c3coc(n3)CC(=O)C[C@H](O)/C=C(C)/C=C/CNC(=O)/C=C/[C@@H](C)[C@@H](C(C)C)OC(=O)C12,"(6R,10R,11R,12E,17E,19E,21S)-6-[2-(diethylamino)ethylsulfonyl]-21-hydroxy-11,19-dimethyl-10-propan-2-yl-9,26-dioxa-3,15,28-triazatricyclo[23.2.1.03,7]octacosa-1(27),12,17,19,25(28)-pentaene-2,8,14,23-tetrone",0
CCn1nc(C(=O)[O-])c(=O)c2cc3c(cc21)OCO3,"1-ethyl-4-oxo-[1,3]dioxolo[4,5-g]cinnoline-3-carboxylate",0
CCN1CC(CC[NH+]2CCOCC2)C(c2ccccc2)(c2ccccc2)C1=O,"1-ethyl-4-(2-morpholin-4-ium-4-ylethyl)-3,3-diphenylpyrrolidin-2-one",0
CCn1cc(C(=O)[O-])c(=O)c2cc(F)c(N3CC[NH2+]C(C)C3)c(F)c21,"1-ethyl-6,8-difluoro-7-(3-methylpiperazin-4-ium-1-yl)-4-oxoquinoline-3-carboxylate",0
CCn1cc(C(=O)[O-])c(=O)c2cc(F)c(N3CC[NH2+]CC3)cc21,1-ethyl-6-fluoro-4-oxo-7-piperazin-4-ium-1-ylquinoline-3-carboxylate,0
CCn1cc(C(=O)[O-])c(=O)c2cc(F)c(N3CC[NH2+]CC3)nc21,"1-ethyl-6-fluoro-4-oxo-7-piperazin-4-ium-1-yl-1,8-naphthyridine-3-carboxylate",0
CCn1cc(C(=O)[O-])c(=O)c2ccc(C)nc21,"1-ethyl-7-methyl-4-oxo-1,8-naphthyridine-3-carboxylate",0
CCN1CCN(C(=O)N[C@@H](C(=O)N[C@@H]2C(=O)N3[C@@H]2SC(C)(C)[C@@H]3C(=O)[O-])c2ccccc2)C(=O)C1=O,"(2S,5R,6R)-6-[[(2R)-2-[(4-ethyl-2,3-dioxopiperazine-1-carbonyl)amino]-2-phenylacetyl]amino]-3,3-dimethyl-7-oxo-4-thia-1-azabicyclo[3.2.0]heptane-2-carboxylate",0
CCNC(=O)[C@@H]1CCCN1C(=O)[C@H](CCCNC(N)=[NH2+])NC(=O)[C@H](CC(C)C)NC(=O)[C@@H](CC(C)C)NC(=O)[C@H](Cc1ccc(O)cc1)NC(=O)[C@H](CO)NC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)[C@H](Cc1cnc[nH]1)NC(=O)[C@@H]1CCC(=O)N1,diaminomethylidene-[(4S)-5-[(2S)-2-(ethylcarbamoyl)pyrrolidin-1-yl]-4-[[(2S)-2-[[(2R)-2-[[(2S)-2-[[(2S)-3-hydroxy-2-[[(2S)-2-[[(2S)-3-(1H-imidazol-5-yl)-2-[[(2S)-5-oxopyrrolidine-2-carbonyl]amino]propanoyl]amino]-3-(1H-indol-3-yl)propanoyl]amino]propanoyl]amino]-3-(4-hydroxyphenyl)propanoyl]amino]-4-methylpentanoyl]amino]-4-methylpentanoyl]amino]-5-oxopentyl]azanium,0
CCNC(=O)CCC/C=C\C[C@@H]1[C@@H](/C=C/[C@@H](O)CCc2ccccc2)[C@H](O)C[C@@H]1O,"(Z)-7-[(1R,2R,3R,5S)-3,5-dihydroxy-2-[(E,3S)-3-hydroxy-5-phenylpent-1-enyl]cyclopentyl]-N-ethylhept-5-enamide",0
CCOC(=O)[C@@](C)([NH3+])Cc1ccc(O)c(O)c1,"[(2S)-3-(3,4-dihydroxyphenyl)-1-ethoxy-2-methyl-1-oxopropan-2-yl]azanium",0
